family,seed,policy,violation_area,breach_days,recovery_days,total_reduction,healthy_reduction,terminal_equity,maximum_drawdown,false_action_days
liquidity_drain,30043,vol_target,0.0,0,0,186.75010907212763,186.75010907212763,91.90036391805081,-0.11295800077621898,6
liquidity_drain,30043,liquidate,0.14459459459459467,1,1,216.0,180.0,97.68753849843189,-0.11295800077621898,0
liquidity_drain,30043,immune,0.14459459459459467,1,1,59.5,40.0,95.77616251553447,-0.11295800077621898,2
liquidity_drain,30044,none,15.146917578735845,90,90,0.0,0.0,85.31722608259122,-0.2324629269526517,0
liquidity_drain,30044,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,86.61481756178868,-0.2324629269526517,0
liquidity_drain,30044,vol_target,0.0,0,0,239.99998947880792,239.9982283086916,81.43903523944516,-0.23798594537701367,19
liquidity_drain,30044,liquidate,0.14459459459459467,1,1,216.0,180.0,85.60558137870369,-0.2324629269526517,0
liquidity_drain,30044,immune,0.07186459489456154,1,1,63.57794625,53.80387125,83.7508978398069,-0.23342733777026026,3
liquidity_drain,30045,none,44.77175120870633,90,90,0.0,0.0,62.736421365481775,-0.4349357252875531,0
liquidity_drain,30045,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,71.92131410088945,-0.32822472305296646,0
liquidity_drain,30045,vol_target,0.0,0,0,238.48449476706423,238.03144532342975,96.86259630783569,-0.05992866151219345,15
liquidity_drain,30045,liquidate,0.14459459459459467,1,1,216.0,180.0,95.45987330073902,-0.05992866151219345,0
liquidity_drain,30045,immune,0.14459459459459467,1,1,77.09875000000001,57.598749999999995,63.27771813170692,-0.414847132782025,4
liquidity_drain,30046,none,15.146917578735845,90,90,0.0,0.0,97.61584268714067,-0.14404250067571778,0
liquidity_drain,30046,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,95.98578158069267,-0.12850091127856766,0
liquidity_drain,30046,vol_target,0.0,0,0,236.99992115775302,236.99992115775302,93.34393616068533,-0.08794677731739853,9
